aib_ID,aib_FirstName,aib_LastName,aib_Email,aib_Phone,aib_Age,aib_YearsExperience,aib_AnnualIncome,aib_PostCode,aib_FamilySize,aib_FamilyStatus,aib_AverageMonthlySpend,aib_EducationLevel,aib_OutstandingMortgage,aib_Job,aib_HasLoanAccount,aib_HasDepositAccount,aib_HasCDAccount,aib_HasCreditCard,aib_RegisteredOnline,aib_LoanApproved
CustId_2764,Wilson,Keyser,w.keyser@bestforyouorganics.com,411-555-0146,27,36,176266,16549,5,Married,162,Bachelors,380287,Secretary/administrator,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_2765,Gene,Strom,g.strom@fabrikam.com,618-555-0153,34,0,9936,89753-1265,3,Married,4613,Bachelors,261803,Tourist information centre manager,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_2766,Keith,Ledet,k.ledet@fourthcoffee.com,624-555-0126,48,7,84787,26379-0005,1,Single,3875,High School,292298,Barista,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_2767,Joel,Novotny,j.novotny@lamnahealtcare.com,513-555-0146,28,20,175479,89793-1064,3,Married,3651,Masters,373603,Horticulturist & commercial,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
CustId_2768,Rudolph,Barringer,r.barringer@margiestravel.com,679-555-0129,64,14,157252,55493,3,Married,5256,Associate,435738,Clinical embryologist,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_2769,Devon,Segal,d.segal@nodpublishers.com,783-555-0186,21,26,122044,50183,1,Single,6297,High School,530287,Dealer,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_2770,Elsie,Ellison,e.ellison@proseware.com,722-555-0221,20,26,175463,80383,5,Married,844,High School,247157,Broadcast engineer,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_2771,Dora,Patterson,d.patterson@relecloud.com,420-555-0165,65,13,171365,99942,5,Married,5589,Diploma,487880,Music therapist,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CustId_2772,Tracey,Perez,t.perez@tailspintoys.com,791-555-0205,42,0,71133,50177,4,Married,3210,High School,533570,Surveyor & quantity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CustId_2773,Mona,Madden,m.madden@vanarsdelltd.com,441-555-0141,42,35,154319,4709,2,Married,5680,Doctrate,125692,Fitness centre manager,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2774,Murray,Pettway,m.pettway@wingtiptoys.com,625-555-0167,20,28,18473,28715-0386,5,Married,5877,Doctrate,516006,Psychiatric nurse,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
CustId_2775,Lorrie,Franklin,l.franklin@adatum.com,668-555-0200,43,16,8969,60843-0402,1,Single,1184,Professional,357629,Lecturer & higher education,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_2776,Dustin,Liddell,d.liddell@adventure-works.com,681-555-0217,38,32,9874,35652-5375,3,Married,3953,High School,318227,Advertising account executive,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_2777,Courtney,McKee,c.mckee@alpineskihouse.com,641-555-0177,65,5,13291,41068-8824,1,Single,6803,High School,182077,Operations geologist,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_2778,Cathryn,Pickett,c.pickett@bellowscollege.com,744-555-0176,68,24,79805,62482,1,Single,4019,Masters,126163,Sub,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_2779,Wilson,Conger,w.conger@bestforyouorganics.com,545-555-0179,40,23,103265,57279,2,Married,9238,Diploma,374471,Engineer & maintenance (IT),FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2780,Sandra,Gay,s.gay@fabrikam.com,664-555-0151,66,10,158622,55993,1,Single,4955,Diploma,98914,Journalist & broadcasting,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_2781,Orville,Leake,o.leake@fourthcoffee.com,738-555-0130,37,20,136895,11697-4776,4,Married,8008,Professional,377489,Engineer & technical sales,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CustId_2782,Brigitte,Hobbs,b.hobbs@lamnahealtcare.com,530-555-0128,60,24,159774,84035-7504,2,Married,8542,Professional,234369,Hospital doctor,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2783,Beau,Hylton,b.hylton@margiestravel.com,764-555-0200,26,2,149354,11184,1,Single,9852,Professional,10897,Fashion designer,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2784,Ivy,Beach,i.beach@nodpublishers.com,550-555-0175,47,37,74608,88533,1,Single,575,Professional,543427,Food technologist,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_2785,Melva,Sloan,m.sloan@proseware.com,601-555-0150,34,29,50125,29464,5,Married,3658,Diploma,390118,Financial controller,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2786,Deloris,Mueller,d.mueller@relecloud.com,400-555-0192,38,36,82481,17258-8637,1,Single,4938,Bachelors,507525,Pilot & airline,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_2787,Aileen,Aguirre,a.aguirre@tailspintoys.com,661-555-0125,29,6,115253,32347,4,Married,9773,Bachelors,195620,Product/process development scientist,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2788,Corinne,Nunez,c.nunez@vanarsdelltd.com,773-555-0192,21,9,29027,53308,1,Single,3527,Diploma,572406,Warehouse manager,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_2789,Katrina,McKinney,k.mckinney@wingtiptoys.com,527-555-0155,61,5,173888,61522,1,Single,4846,Associate,134691,Retail merchandiser,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_2790,Aisha,Newton,a.newton@adatum.com,581-555-0122,61,11,137594,53251,1,Single,4797,Doctrate,154899,Community arts worker,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_2791,Iris,Pope,i.pope@adventure-works.com,536-555-0161,61,22,128169,61815,4,Married,4144,Doctrate,37492,Editorial assistant,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2792,Antoine,Lauer,a.lauer@alpineskihouse.com,610-555-0191,64,26,85225,81319,1,Single,7359,High School,146537,Production assistant & radio,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_2793,Francisco,Worsham,f.worsham@bellowscollege.com,582-555-0150,43,2,128352,94062,3,Married,1442,Associate,353784,Chemical engineer,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_2794,Sonja,Arnold,s.arnold@bestforyouorganics.com,700-555-0136,46,38,147469,54622-1944,3,Married,531,Professional,644478,Psychologist & educational,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CustId_2795,Bennie,Stoker,b.stoker@fabrikam.com,674-555-0160,33,26,22517,46944-6020,1,Single,4439,High School,610140,Archaeologist,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
CustId_2796,Jesse,Overby,j.overby@fourthcoffee.com,594-555-0167,51,10,13277,89243,1,Single,6488,Doctrate,382923,Engineer & maintenance,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
CustId_2797,Jon,Dortch,j.dortch@lamnahealtcare.com,416-555-0152,53,40,85637,82906-9112,2,Married,9590,Bachelors,167802,Clinical cytogeneticist,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_2798,Mike,Bui,m.bui@margiestravel.com,563-555-0139,69,15,14522,85251,1,Single,4110,Doctrate,664883,Engineer & structural,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_2799,Corinne,Myers,c.myers@nodpublishers.com,408-555-0149,59,15,19161,93026,1,Single,224,High School,597227,Exhibition designer,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2800,Janna,Clements,j.clements@proseware.com,793-555-0134,24,14,8265,39155-3047,5,Married,9370,Diploma,215796,Set designer,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_2801,Desmond,Benefield,d.benefield@relecloud.com,791-555-0125,25,37,14239,27598,4,Married,4532,Professional,690221,Hydrogeologist,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_2802,Ronda,Morin,r.morin@tailspintoys.com,615-555-0206,34,30,18496,98021-2435,1,Single,3051,Diploma,224395,Radiographer & therapeutic,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_2803,Russell,Guido,r.guido@vanarsdelltd.com,746-555-0176,53,23,179055,9337,1,Single,6561,Diploma,561851,Health and safety adviser,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_2804,Muriel,Cherry,m.cherry@wingtiptoys.com,686-555-0124,42,32,184257,55615-8537,3,Married,9573,Doctrate,293861,Surveyor & land/geomatics,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_2805,Terence,Foret,t.foret@adatum.com,561-555-0132,69,11,188279,89681-0646,3,Married,799,High School,278800,Forensic psychologist,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2806,Jayne,Stuart,j.stuart@adventure-works.com,586-555-0171,25,2,100633,99357-2761,1,Single,5686,Associate,95867,Maintenance engineer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CustId_2807,Lois,Key,l.key@alpineskihouse.com,627-555-0155,37,9,134534,5745,1,Single,3047,Diploma,581808,Community arts worker,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2808,Lewis,Bartels,l.bartels@bellowscollege.com,687-555-0163,47,7,170334,45455,1,Single,5295,Professional,40890,Technical sales engineer,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_2809,Ruthie,Coffey,r.coffey@bestforyouorganics.com,403-555-0173,27,6,94498,11565-0662,4,Married,939,Doctrate,132314,Programmer & systems,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2810,Freddy,Nall,f.nall@fabrikam.com,540-555-0172,40,8,178329,32738,3,Married,2641,High School,23119,Magazine journalist,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_2811,Aimee,Berry,a.berry@fourthcoffee.com,553-555-0146,45,37,62869,12377,1,Single,6318,Associate,194719,Product/process development scientist,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_2812,Bridget,Joyner,b.joyner@lamnahealtcare.com,757-555-0130,37,4,43596,47825,2,Married,3765,Masters,175825,Logistics and distribution manager,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_2813,Sofia,Petersen,s.petersen@margiestravel.com,470-555-0204,39,13,165119,46844,5,Married,6531,Masters,392035,Water engineer,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
CustId_2814,George,Pinkney,g.pinkney@nodpublishers.com,757-555-0218,52,36,170564,82970-4983,4,Married,2663,High School,84330,Nurse & learning disability,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
CustId_2815,Alphonso,McConnell,a.mcconnell@proseware.com,564-555-0184,30,19,93190,95553,1,Single,1525,Bachelors,387738,Futures trader,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_2816,Kelvin,Bilodeau,k.bilodeau@relecloud.com,791-555-0126,54,31,39668,70910,2,Married,7267,Diploma,567725,Tour manager,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_2817,Elisabeth,Reyes,e.reyes@tailspintoys.com,674-555-0138,65,10,18743,28407,5,Married,1367,Professional,148758,Engineer & land,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
CustId_2818,Eve,Fitzgerald,e.fitzgerald@vanarsdelltd.com,557-555-0182,37,33,143263,76612,1,Single,6945,High School,115717,Health visitor,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_2819,Vicki,Middleton,v.middleton@wingtiptoys.com,682-555-0188,65,26,75641,43342-9768,5,Married,8935,Doctrate,68810,Conservator & museum/gallery,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
CustId_2820,Christi,Cain,c.cain@adatum.com,668-555-0181,47,32,91640,93927,4,Married,1931,Bachelors,454335,Horticulturist & commercial,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
CustId_2821,Willie,Abbott,w.abbott@adventure-works.com,414-555-0197,52,38,8569,71560-1591,2,Married,1959,Masters,622887,Tax inspector,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_2822,Angelina,Garcia,a.garcia@alpineskihouse.com,641-555-0136,27,5,77415,11594-7873,1,Single,3798,Diploma,342054,Air traffic controller,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_2823,Catalina,Craig,c.craig@bellowscollege.com,581-555-0214,47,31,184338,27908,3,Married,7831,High School,355760,Aeronautical engineer,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_2824,Clyde,Broadnax,c.broadnax@bestforyouorganics.com,416-555-0179,61,24,83958,23981,2,Married,9118,Masters,111454,Quarry manager,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2825,Araceli,Collins,a.collins@fabrikam.com,415-555-0178,65,23,97442,68111,1,Single,6704,Bachelors,42114,Scientist & research (life sciences),TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2826,Willie,Davis,w.davis@fourthcoffee.com,406-555-0212,26,26,167482,25749-4070,1,Single,6006,Associate,617607,Operations geologist,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2827,Sue,Simmons,s.simmons@lamnahealtcare.com,614-555-0153,56,3,47699,81854-0693,1,Single,4191,Professional,525099,Architect,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_2828,Laurence,McGowan,l.mcgowan@margiestravel.com,794-555-0138,53,15,109561,69016,1,Single,9089,Associate,134583,Exercise physiologist,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
CustId_2829,Georgia,Jordan,g.jordan@nodpublishers.com,705-555-0147,21,39,145062,650,1,Single,9899,Masters,206602,Heritage manager,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_2830,Jared,Raynor,j.raynor@proseware.com,642-555-0219,22,28,28577,65407,2,Married,6272,Professional,667355,Geologist & engineering,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
CustId_2831,Glen,Reuter,g.reuter@relecloud.com,747-555-0156,28,9,96342,43233-4012,5,Married,7300,Bachelors,566806,Dancer,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
CustId_2832,Mable,Greer,m.greer@tailspintoys.com,591-555-0165,66,12,115539,94622,4,Married,8053,High School,364391,Engineer & manufacturing systems,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_2833,Eunice,Wheeler,e.wheeler@vanarsdelltd.com,645-555-0149,37,38,134378,04700-5897,1,Single,7544,Diploma,658843,Environmental health practitioner,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_2834,Yolanda,Irwin,y.irwin@wingtiptoys.com,789-555-0128,20,20,64084,72582,3,Married,2133,Associate,590622,Counselling psychologist,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_2835,Ismael,Wickham,i.wickham@adatum.com,508-555-0135,21,39,109121,76606,4,Married,6348,Associate,106126,Counselling psychologist,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_2836,Susanne,Whitehead,s.whitehead@adventure-works.com,522-555-0160,57,13,44624,18300,1,Single,188,Masters,609699,Aeronautical engineer,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_2837,Rosalyn,Lopez,r.lopez@alpineskihouse.com,616-555-0209,47,18,115508,84373-0022,1,Single,5032,Associate,107314,Scientist & forensic,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_2838,Dolly,Mosley,d.mosley@bellowscollege.com,714-555-0144,59,2,22496,91614-6657,1,Single,4389,Bachelors,602151,Public relations account executive,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_2839,Rose,Nguyen,r.nguyen@bestforyouorganics.com,509-555-0157,70,1,30706,96179-7330,1,Single,552,Diploma,200049,Cartographer,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2840,Alton,Bozeman,a.bozeman@adatum.com,559-555-0198,22,40,31175,97854-0385,2,Married,1937,Masters,348408,Maintenance engineer,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_2841,Luella,Hardy,l.hardy@adventure-works.com,429-555-0209,20,38,57860,98521-6786,3,Married,4999,Doctrate,264266,Soil scientist,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_2842,Kasey,Francis,k.francis@alpineskihouse.com,682-555-0149,57,30,18574,52499-6205,4,Married,6258,Bachelors,620263,Geologist & wellsite,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_2843,Lorie,Garza,l.garza@bellowscollege.com,636-555-0149,30,8,121052,28584-4583,1,Single,5832,Bachelors,579839,Software engineer,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_2844,Wilson,Keyser,w.keyser@bestforyouorganics.com,411-555-0147,25,18,163411,88902-1993,1,Single,5290,Doctrate,554042,Sales executive,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CustId_2845,Gene,Strom,g.strom@fabrikam.com,618-555-0154,57,12,194530,38930-3408,4,Married,7306,Doctrate,308183,Administrator & local government,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_2846,Keith,Ledet,k.ledet@fourthcoffee.com,624-555-0127,54,15,145204,81492-8190,2,Married,5172,High School,127188,Designer & graphic,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_2847,Joel,Novotny,j.novotny@lamnahealtcare.com,513-555-0147,33,28,138433,23164,1,Single,3735,Doctrate,257837,Programmer & systems,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_2848,Rudolph,Barringer,r.barringer@margiestravel.com,679-555-0130,57,10,62356,51515-9628,5,Married,8685,Diploma,479322,Community education officer,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_2849,Devon,Segal,d.segal@nodpublishers.com,783-555-0187,42,11,34782,75847-9777,3,Married,94,High School,270099,Youth worker,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_2850,Elsie,Ellison,e.ellison@proseware.com,722-555-0222,47,28,147858,94122-6669,1,Single,7042,Bachelors,168073,Hospital pharmacist,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
CustId_2851,Dora,Patterson,d.patterson@relecloud.com,420-555-0166,48,21,17099,86463-8219,1,Single,2885,Associate,147787,Transport planner,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_2852,Tracey,Perez,t.perez@tailspintoys.com,791-555-0206,40,27,87933,20297,4,Married,9126,Doctrate,320792,Television production assistant,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_2853,Mona,Madden,m.madden@vanarsdelltd.com,441-555-0142,37,28,149604,76667,1,Single,4323,Masters,52985,Radiographer & diagnostic,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_2854,Murray,Pettway,m.pettway@wingtiptoys.com,625-555-0168,58,5,70720,71635,1,Single,1387,Professional,64316,Teaching laboratory technician,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2855,Lorrie,Franklin,l.franklin@adatum.com,668-555-0201,39,14,102521,56197,1,Single,3576,Masters,250261,Accommodation manager,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
CustId_2856,Dustin,Liddell,d.liddell@adventure-works.com,681-555-0218,37,34,127006,88892-0262,1,Single,6799,Doctrate,480302,Medical sales representative,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
CustId_2857,Courtney,McKee,c.mckee@alpineskihouse.com,641-555-0178,45,5,37356,42047-6480,3,Married,2879,Doctrate,158310,Travel agency manager,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_2858,Cathryn,Pickett,c.pickett@bellowscollege.com,744-555-0177,68,22,179793,81966,2,Married,264,Professional,20920,Chartered loss adjuster,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_2859,Wilson,Conger,w.conger@bestforyouorganics.com,545-555-0180,57,17,21428,86506-1327,5,Married,2095,Associate,494046,Materials engineer,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_2860,Sandra,Gay,s.gay@fabrikam.com,664-555-0152,44,21,158030,86321,3,Married,8799,Masters,561438,Optometrist,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_2861,Orville,Leake,o.leake@fourthcoffee.com,738-555-0131,55,20,151948,59825-8895,1,Single,7431,Doctrate,466375,Television floor manager,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_2862,Brigitte,Hobbs,b.hobbs@lamnahealtcare.com,530-555-0129,59,31,26195,61144-8550,4,Married,7064,High School,100525,Community education officer,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_2863,Beau,Hylton,b.hylton@margiestravel.com,764-555-0201,64,36,99863,58718-0957,2,Married,6965,High School,690068,Lexicographer,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_2864,Ivy,Beach,i.beach@nodpublishers.com,550-555-0176,29,14,165003,18640-3194,1,Single,8845,Diploma,187050,Information systems manager,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
CustId_2865,Melva,Sloan,m.sloan@proseware.com,601-555-0151,34,36,107922,46669,1,Single,134,High School,118574,Applications developer,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_2866,Deloris,Mueller,d.mueller@relecloud.com,400-555-0193,54,35,10388,31013-0929,3,Married,5349,Diploma,428312,Early years teacher,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_2867,Aileen,Aguirre,a.aguirre@tailspintoys.com,661-555-0126,39,40,177924,36225-7929,1,Single,6172,Bachelors,275541,Buyer & industrial,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
CustId_2868,Corinne,Nunez,c.nunez@vanarsdelltd.com,773-555-0193,30,37,58727,30613-8466,1,Single,4706,Bachelors,23666,Therapist & horticultural,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_2869,Katrina,McKinney,k.mckinney@wingtiptoys.com,527-555-0156,20,13,52236,18617-7985,1,Single,5906,Doctrate,436852,Artist,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_2870,Aisha,Newton,a.newton@adatum.com,581-555-0123,55,31,86792,23522-6469,1,Single,6474,Masters,593274,Production assistant & television,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_2871,Iris,Pope,i.pope@adventure-works.com,536-555-0162,66,39,9516,30751-3148,1,Single,626,Diploma,120532,Banker,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_2872,Antoine,Lauer,a.lauer@alpineskihouse.com,610-555-0192,42,22,93580,10721-7416,1,Single,7270,High School,1281,Pharmacist & hospital,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_2873,Francisco,Worsham,f.worsham@bellowscollege.com,582-555-0151,23,15,31498,57902,2,Married,8524,Professional,681649,Microbiologist,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_2874,Sonja,Arnold,s.arnold@bestforyouorganics.com,700-555-0137,50,35,154050,88285,1,Single,255,Bachelors,70905,Embryologist & clinical,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_2875,Bennie,Stoker,b.stoker@fabrikam.com,674-555-0161,33,20,181588,38590-3897,1,Single,8461,High School,642406,Armed forces operational officer,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
CustId_2876,Jesse,Overby,j.overby@fourthcoffee.com,594-555-0168,47,16,134388,79821-7237,4,Married,8696,Bachelors,41899,Gaffer,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
CustId_2877,Jon,Dortch,j.dortch@lamnahealtcare.com,416-555-0153,45,28,112761,49015,1,Single,333,Bachelors,617449,Psychologist & sport and exercise,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2878,Mike,Bui,m.bui@margiestravel.com,563-555-0140,68,15,62829,16668-3040,1,Single,2294,Associate,69268,Company secretary,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
CustId_2879,Corinne,Myers,c.myers@nodpublishers.com,408-555-0150,42,4,89938,21744-8381,4,Married,5556,Masters,259193,Clinical biochemist,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_2880,Janna,Clements,j.clements@proseware.com,793-555-0135,26,23,190933,86150-3111,1,Single,9579,Associate,284173,Customer service manager,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
CustId_2881,Desmond,Benefield,d.benefield@relecloud.com,791-555-0126,34,9,76197,68448,1,Single,4655,High School,535533,Writer,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_2882,Ronda,Morin,r.morin@tailspintoys.com,615-555-0207,66,3,109819,32402-4455,1,Single,2972,Bachelors,250117,General practice doctor,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2883,Russell,Guido,r.guido@vanarsdelltd.com,746-555-0177,52,6,67340,46266,1,Single,5266,Professional,362933,Heritage manager,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_2884,Muriel,Cherry,m.cherry@wingtiptoys.com,686-555-0125,33,12,112645,57365-2177,2,Married,3153,Associate,275971,Investment banker & operational,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_2885,Terence,Foret,t.foret@adatum.com,561-555-0133,20,20,78507,44003,2,Married,3914,Associate,504477,Designer & multimedia,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_2886,Jayne,Stuart,j.stuart@adventure-works.com,586-555-0172,37,27,122431,94017,5,Married,3708,Professional,40107,Database administrator,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_2887,Lois,Key,l.key@alpineskihouse.com,627-555-0156,22,12,124639,10778,1,Single,8637,High School,267963,Gaffer,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_2888,Lewis,Bartels,l.bartels@bellowscollege.com,687-555-0164,57,37,62571,49304,1,Single,6165,High School,52088,Chartered legal executive (England and Wales),FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_2889,Ruthie,Coffey,r.coffey@bestforyouorganics.com,403-555-0174,46,36,177530,97743-0712,1,Single,1269,Bachelors,473809,Analytical chemist,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_2890,Freddy,Nall,f.nall@fabrikam.com,540-555-0173,47,19,47744,66886,1,Single,9617,Masters,271451,Interior and spatial designer,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_2891,Aimee,Berry,a.berry@fourthcoffee.com,553-555-0147,58,35,46037,58463,3,Married,407,Masters,450878,Textile designer,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_2892,Bridget,Joyner,b.joyner@lamnahealtcare.com,757-555-0131,67,39,197509,76153,1,Single,102,Associate,342796,Call centre manager,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
